"filename", "language", "Shell Script", "Makefile", "Markdown", "C++", "Assembly", "C", "YAML", "Perl", "JSON", "Poryasm", "Poryscript", "PowerShell", "comment", "blank", "total"
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePalaceLobby\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 1, 147
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePalaceLobby\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 561, 0, 0, 0, 90, 651
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeCorridor\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 35
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeCorridor\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 11, 63
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeLobby\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 1, 113
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeLobby\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 374, 0, 0, 0, 60, 434
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeRoomFinal\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 35
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeRoomFinal\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 9, 43
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeRoomNormal\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 1, 112
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeRoomNormal\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 742, 0, 0, 0, 110, 852
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeRoomWildMons\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 1, 85
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeRoomWildMons\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 9, 43
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeThreePathRoom\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 1, 130
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePikeThreePathRoom\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 308, 0, 0, 0, 62, 370
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePyramidFloor\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 1, 230
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePyramidFloor\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 588, 0, 0, 0, 144, 732
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePyramidLobby\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 1, 99
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePyramidLobby\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 768, 0, 0, 0, 136, 904
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePyramidTop\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 1, 58
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattlePyramidTop\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 42, 335
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerBattleRoom\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 1, 76
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerBattleRoom\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 78, 568
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerCorridor\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 35
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerCorridor\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 10, 57
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerElevator\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 35
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerElevator\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 16, 89
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerLobby\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 1, 202
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerLobby\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1215, 0, 0, 0, 180, 1395
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerMultiBattleRoom\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 1, 100
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerMultiBattleRoom\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 438, 0, 0, 0, 70, 508
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerMultiCorridor\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 1, 74
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerMultiCorridor\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 23, 175
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerMultiPartnerRoom\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 1, 139
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_BattleTowerMultiPartnerRoom\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1428, 0, 0, 0, 381, 1809
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_ExchangeServiceCorner\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 1, 161
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_ExchangeServiceCorner\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 605, 0, 0, 0, 121, 726
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge1\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 1, 69
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge1\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 49, 259
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge2\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 1, 102
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge2\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 56, 370
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge3\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 1, 95
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge3\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 70, 469
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge4\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 1, 69
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge4\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 8, 31
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge5\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 1, 89
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge5\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 36, 204
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge6\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 43
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge6\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 10, 78
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge7\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 1, 82
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge7\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 412, 0, 0, 0, 68, 480
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge8\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 1, 69
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge8\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 8, 46
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge9\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 1, 50
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Lounge9\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Mart\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 1, 89
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_Mart\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 11, 70
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_OutsideEast\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 529, 0, 0, 0, 0, 1, 530
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_OutsideEast\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 0, 0, 0, 74, 440
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_OutsideWest\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 458, 0, 0, 0, 0, 1, 459
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_OutsideWest\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 438, 0, 0, 0, 89, 527
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_PokemonCenter_1F\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 1, 109
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_PokemonCenter_1F\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 13, 62
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_PokemonCenter_2F\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 1, 96
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_PokemonCenter_2F\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 5, 21
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_RankingHall\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 1, 173
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_RankingHall\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 26, 135
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_ReceptionGate\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 1, 102
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_ReceptionGate\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 438, 0, 0, 0, 73, 511
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_ScottsHouse\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 1, 50
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattleFrontier_ScottsHouse\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 47, 350
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare01\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 1, 113
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare01\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare02\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare03\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare04\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare05\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare06\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare07\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare08\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare09\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare10\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare11\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare12\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare13\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare14\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare15\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BattlePyramidSquare16\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BirthIsland_Exterior\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 1, 56
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BirthIsland_Exterior\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 17, 121
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BirthIsland_Harbor\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 1, 56
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\BirthIsland_Harbor\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 5, 30
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_1F\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_1F\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 8
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_B1F\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 43
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_B1F\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 15, 121
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_Entrance\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_Entrance\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_UnusedRubySapphireMap1\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_UnusedRubySapphireMap1\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 8
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_UnusedRubySapphireMap2\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_UnusedRubySapphireMap2\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_UnusedRubySapphireMap3\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\CaveOfOrigin_UnusedRubySapphireMap3\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\ContestHallBeauty\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\ContestHallCool\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\ContestHallCute\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\ContestHallSmart\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\ContestHallTough\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\ContestHall\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 1, 217
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\ContestHall\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 378, 0, 0, 0, 73, 451
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DesertRuins\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 1, 82
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DesertRuins\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 14, 87
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DesertUnderpass\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 43
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DesertUnderpass\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 9, 39
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DewfordTown\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 1, 175
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DewfordTown\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 739, 0, 0, 0, 64, 803
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DewfordTown_Gym\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 1, 174
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DewfordTown_Gym\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 383, 0, 0, 0, 77, 460
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DewfordTown_Hall\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 1, 171
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DewfordTown_Hall\scripts.inc", "Poryasm", 0, 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 0, 65, 446
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\maps\DewfordTown_House1\map.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 1, 76
